readout	col	row	timestamp_col	timestamp_row	tot_us_col	tot_us_row	avg_tot_us
29	19	6	34	34	8.26	8.45	8.355
29	15	31	90	90	15.68	15.87	15.774999999999999
29	9	11	0	0	6.79	6.95	6.87
29	3	25	195	196	12.73	12.91	12.82
30	10	10	82	82	9.83	10.0	9.915
30	3	25	39	40	3.8	3.98	3.8899999999999997
30	3	23	135	135	11.08	11.24	11.16
30	31	13	192	192	7.63	7.8	7.715
30	23	23	115	115	4.64	4.8	4.72
30	15	21	14	14	12.21	12.37	12.29
30	8	12	192	192	14.06	14.23	14.145
30	24	18	7	7	4.64	4.81	4.725
30	6	7	13	13	6.24	6.42	6.33
30	21	19	119	119	4.33	4.51	4.42
30	8	32	160	160	3.77	3.93	3.85
30	5	11	163	163	8.85	9.01	8.93
30	25	14	139	139	11.8	11.99	11.895
30	10	27	195	195	13.28	13.45	13.364999999999998
30	12	33	23	23	7.62	7.79	7.705
30	4	26	114	114	8.44	8.61	8.524999999999999
30	22	22	216	216	3.08	3.26	3.17
30	15	16	250	250	13.33	13.52	13.425
30	17	20	167	167	11.32	11.53	11.425
30	10	4	148	147	10.8	11.51	11.155000000000001
30	12	5	147	148	11.33	10.98	11.155000000000001
30	3	0	229	229	10.77	10.96	10.865
30	13	27	226	226	13.64	13.82	13.73
31	6	31	95	95	6.66	6.84	6.75
31	16	33	222	222	9.53	9.68	9.605
31	3	22	99	99	11.72	11.93	11.825
31	32	12	109	109	9.4	9.55	9.475000000000001
31	16	31	142	143	12.22	12.4	12.31
31	18	28	82	82	18.12	18.32	18.22
31	4	29	58	58	10.19	10.37	10.28
31	10	25	253	253	9.95	10.12	10.035
31	15	27	248	248	5.77	5.95	5.859999999999999
31	26	20	164	164	13.47	13.68	13.575
31	10	33	18	18	13.6	13.76	13.68
31	10	30	15	15	13.31	13.48	13.395
31	11	25	127	127	11.52	11.65	11.585
31	32	33	211	211	7.63	7.79	7.71
31	27	17	114	114	4.95	5.12	5.035
32	5	6	75	75	11.08	11.25	11.165
32	6	27	64	64	10.85	11.02	10.934999999999999
32	13	16	210	210	7.34	7.4	7.37
32	14	17	210	210	7.21	7.51	7.359999999999999
32	14	16	155	155	9.6	9.78	9.69
32	28	32	177	177	7.24	7.4	7.32
32	9	33	99	99	11.6	11.76	11.68
32	10	33	164	164	11.27	11.43	11.35
32	8	30	116	116	8.55	8.72	8.635000000000002
32	29	25	253	253	3.92	4.09	4.005
32	9	14	103	103	9.29	9.48	9.385
32	7	6	182	182	7.84	8.02	7.93
32	6	4	240	241	8.96	9.15	9.055
32	9	24	225	226	8.62	8.78	8.7
32	26	32	169	169	14.62	14.79	14.704999999999998
32	18	21	157	157	13.94	14.12	14.03
32	14	0	131	131	23.33	23.51	23.42
32	7	30	123	124	3.67	3.84	3.755
32	4	28	43	43	13.05	13.25	13.15
32	4	13	9	10	6.29	6.47	6.38
33	15	21	179	179	5.6	5.78	5.6899999999999995
33	9	28	136	136	10.28	10.47	10.375
33	12	21	80	80	6.12	6.29	6.205
