readout	col	row	timestamp_col	timestamp_row	tot_us_col	tot_us_row	avg_tot_us
35	12	17	237	237	6.44	6.65	6.545
35	4	0	62	62	14.6	14.84	14.719999999999999
35	4	10	192	192	9.12	9.29	9.204999999999998
35	18	0	246	247	17.21	17.45	17.33
35	3	18	217	217	11.98	12.21	12.095
35	3	19	183	183	12.31	12.51	12.41
35	8	3	127	127	17.55	17.75	17.65
35	5	19	140	140	2.34	2.53	2.4349999999999996
35	5	32	103	103	15.29	15.49	15.39
36	9	3	235	235	16.47	16.67	16.57
36	6	4	143	143	17.53	17.77	17.65
36	12	23	20	20	11.59	11.81	11.7
36	10	2	14	14	24.08	24.3	24.189999999999998
36	4	3	63	63	13.65	13.87	13.76
36	13	3	107	107	9.44	9.66	9.55
36	10	22	192	192	5.19	5.39	5.29
36	30	31	179	179	4.34	4.57	4.455
36	9	21	11	11	19.65	19.79	19.72
36	13	4	172	172	10.48	10.71	10.595
36	7	9	37	37	12.76	12.98	12.870000000000001
36	5	14	40	40	13.29	13.51	13.399999999999999
36	8	1	202	202	9.5	9.67	9.585
36	12	0	62	62	11.09	11.33	11.21
37	4	4	144	144	5.95	6.17	6.0600000000000005
37	15	4	86	86	18.32	18.58	18.45
37	25	0	142	142	15.19	15.44	15.315
37	5	8	187	187	10.03	10.23	10.129999999999999
38	11	25	43	44	11.2	11.42	11.309999999999999
38	26	27	107	107	13.13	13.33	13.23
38	5	2	31	31	6.89	7.1	6.994999999999999
38	14	4	25	25	12.29	12.53	12.41
38	7	0	56	56	10.73	10.99	10.86
38	6	23	72	72	11.37	11.58	11.475
39	3	4	24	24	13.15	13.41	13.280000000000001
39	12	3	117	117	10.48	10.7	10.59
39	16	2	100	100	10.15	10.35	10.25
39	4	4	108	108	9.0	9.22	9.11
39	5	3	51	51	17.69	17.91	17.8
39	3	2	156	156	19.03	19.25	19.14
39	3	13	29	29	14.0	14.2	14.1
39	4	0	74	74	9.13	9.37	9.25
39	15	5	218	218	7.11	7.33	7.220000000000001
40	10	4	110	110	5.63	5.89	5.76
40	23	4	31	32	6.04	6.29	6.165
40	4	6	86	86	9.91	10.11	10.01
40	3	31	173	173	9.3	9.52	9.41
40	7	4	238	238	8.26	8.52	8.39
40	9	5	238	238	11.99	12.19	12.09
40	7	23	169	169	8.63	8.85	8.74
40	3	7	48	48	16.44	16.68	16.560000000000002
40	6	11	222	222	6.98	7.19	7.085000000000001
40	20	11	181	181	7.25	7.45	7.35
