readout	layer	chipID	col	row	timestamp_col	timestamp_row	tot_us_col	tot_us_row	avg_tot_us	fpga_ts_col	fpga_ts_row
14	1	3	7	18	26	26	24.57	24.80	24.69	346879320	346879180
14	1	2	22	16	37	37	2.59	2.78	2.68	347201103	347200963
14	1	1	18	10	210	210	13.67	13.86	13.77	347291445	347291305
14	1	2	26	16	79	79	11.98	12.17	12.07	347325143	347325003
14	1	2	25	25	213	213	7.32	7.49	7.41	347427630	347427490
14	1	3	9	24	97	97	7.38	7.56	7.47	347671797	347671657
14	1	2	29	15	61	61	7.54	7.75	7.64	347784854	347784714
14	1	3	4	19	215	215	15.07	15.28	15.18	347816116	347815976
14	1	2	8	33	149	149	10.27	10.47	10.37	348121869	348121729
14	1	2	6	30	139	139	11.25	11.44	11.34	348128337	348128197
14	1	2	7	13	185	185	7.56	7.78	7.67	348466199	348466059
14	1	2	17	30	68	68	13.44	13.62	13.53	348510684	348510544
14	1	2	17	21	41	41	10.53	10.71	10.62	348544928	348544788
14	1	2	24	29	88	88	5.86	6.05	5.96	348560685	348560405
14	1	2	26	30	88	88	5.63	5.82	5.72	348560825	348560545
14	1	2	27	27	137	137	7.86	8.04	7.95	348753381	348753241
14	1	2	27	29	67	67	5.72	5.92	5.82	348829583	348829443
14	1	2	9	14	229	229	3.77	3.98	3.88	348856602	348856462
14	1	3	10	24	91	91	4.63	4.84	4.73	348871120	348870980
14	1	3	7	29	122	122	3.44	3.66	3.55	348936423	348936283
14	1	2	13	20	47	47	12.19	12.40	12.29	348963884	348963744
14	1	2	14	19	48	48	9.62	9.81	9.71	348964024	348963604
14	1	0	34	28	11	11	8.51	8.69	8.60	349057789	349057649
14	1	2	29	20	177	177	5.19	5.41	5.30	349081589	349081449
14	1	0	20	31	56	56	4.79	4.96	4.88	349152520	349152380
14	1	0	19	23	172	173	9.11	9.28	9.20	349240230	349240090
14	1	2	12	5	161	161	13.54	13.73	13.63	349390905	349390765
14	1	3	6	25	180	180	4.34	4.54	4.44	349454374	349454234
15	1	2	9	12	27	27	7.64	7.81	7.72	349504375	349504235
15	1	2	28	19	248	248	7.60	7.78	7.69	350015571	350015431
15	1	2	17	30	13	13	13.10	13.29	13.20	350115741	350115601
15	1	2	26	2	22	22	7.45	7.65	7.55	350248818	350248678
15	1	2	33	19	133	133	6.02	6.19	6.11	350279520	350279240
15	1	2	20	28	115	115	2.87	3.05	2.96	350324383	350324243
15	1	2	23	26	191	191	5.98	6.19	6.09	350344200	350344060
15	1	2	25	21	163	163	7.66	7.83	7.75	350436607	350436467
15	1	0	20	32	161	161	15.86	16.03	15.95	350436887	350436747
15	1	2	13	11	212	213	3.20	3.40	3.30	350497934	350497654
15	1	2	13	9	99	99	8.02	8.23	8.12	350499012	350498872
15	1	2	27	21	97	97	3.61	3.79	3.70	350520978	350520838
15	1	2	8	30	254	254	11.33	11.49	11.41	350848529	350848249
15	1	2	10	31	255	254	9.15	9.43	9.29	350848669	350848389
15	1	2	21	26	27	27	11.84	12.04	11.94	350862088	350861948
15	1	2	22	27	34	34	7.08	7.27	7.17	350862228	350861808
15	1	2	21	19	28	28	9.06	9.25	9.16	351063940	351063800
15	1	2	22	20	28	29	8.81	8.78	8.79	351064080	352892410
15	1	2	25	15	118	118	3.80	4.00	3.90	351171243	351171103
15	1	0	24	29	56	56	4.07	4.23	4.15	351337213	351337073
15	1	2	26	25	103	103	7.26	7.46	7.36	351347132	351346992
15	1	2	28	23	164	164	8.47	8.66	8.57	351685127	351684987
15	1	2	3	2	138	138	3.10	3.32	3.21	351719098	351718958
15	1	2	15	2	226	225	8.22	8.51	8.37	351881134	351880994
15	1	2	18	2	158	158	7.58	7.79	7.69	351935993	351935853
15	1	2	21	20	217	217	7.24	7.45	7.35	352223420	352223140
15	1	2	22	21	217	217	8.31	8.49	8.40	352223560	352223280
15	1	2	21	19	144	144	9.70	9.89	9.79	352314882	352314742
15	1	2	31	15	201	201	7.40	7.61	7.51	352360480	352360340
15	1	2	19	29	101	101	6.60	6.79	6.70	352430004	352429864
15	1	2	13	3	95	95	13.43	13.65	13.54	352468728	352468588
15	1	3	6	1	89	89	9.62	9.86	9.74	352655621	352655481
15	1	2	5	14	51	51	6.73	6.94	6.84	352714631	352714491
15	1	2	28	25	170	170	10.05	10.24	10.14	353024031	353023891
15	1	2	3	5	212	212	6.54	6.73	6.63	353164836	353164696
15	1	2	27	24	62	62	6.37	6.59	6.48	353313936	353313796
15	1	2	22	30	64	65	11.33	10.32	10.82	353335104	353334824
15	1	1	28	29	110	110	11.87	12.05	11.96	353356223	353356083
15	1	2	22	30	119	119	9.32	9.51	9.41	353468643	353468503
15	1	2	12	14	19	19	13.57	13.79	13.68	353727916	353727776
15	1	2	11	25	100	100	8.28	8.47	8.38	353789894	353789754
15	1	2	6	30	253	253	11.68	11.86	11.77	353827456	353827316
15	1	2	18	2	150	150	12.03	12.25	12.14	353827736	353827596
15	1	2	26	1	142	142	12.65	12.85	12.75	353907836	353907696
15	1	2	17	16	43	43	4.17	4.36	4.27	354036839	354036699
15	1	1	7	17	243	243	17.26	17.43	17.34	354038393	354038253
15	1	2	12	8	84	84	5.94	6.18	6.06	354047136	354046996
15	1	2	29	5	101	101	9.40	9.59	9.50	354055634	354055494
15	1	2	15	6	93	93	3.49	3.69	3.59	354075276	354075136
15	1	1	22	31	227	227	7.98	8.17	8.07	354218503	354218363
15	1	2	30	21	4	4	5.66	5.83	5.75	354242891	354242751
15	1	2	25	25	0	0	7.27	7.44	7.36	354291030	354290890
15	1	2	20	17	65	65	7.19	7.41	7.30	354593178	354593038
15	1	2	22	0	189	190	8.23	8.43	8.33	354648863	354648723
15	1	2	27	1	145	145	4.50	4.72	4.61	354684367	354684227
15	1	2	14	24	23	23	4.94	5.14	5.04	354687062	354686922
15	1	2	27	32	70	70	6.29	6.50	6.39	354713494	354713354
15	1	2	22	6	228	228	7.05	7.24	7.14	354716987	354716847
15	1	1	5	23	179	180	6.56	6.70	6.63	354722139	354721859
15	1	1	6	22	176	176	12.54	12.73	12.63	354722279	354721999
15	1	2	15	22	82	82	10.55	10.75	10.65	354743755	354743615
15	1	0	20	28	104	104	12.52	12.69	12.61	354938502	354938362
15	1	0	30	21	248	249	12.04	12.20	12.12	354947343	354947203
15	1	2	4	31	53	54	10.87	11.06	10.96	355028655	355028515
15	1	2	10	25	99	99	4.03	4.22	4.12	355231389	355231249
15	1	2	18	22	27	27	11.66	11.86	11.76	355254685	355254545
15	1	2	5	0	84	84	12.20	12.41	12.30	355379572	355379292
15	1	2	30	17	141	141	12.76	12.99	12.88	355422496	355422356
15	1	1	31	31	89	89	12.03	12.20	12.11	356085165	356085025
15	1	2	18	24	124	125	7.21	7.40	7.30	356355155	356355015
15	1	2	28	26	83	83	7.00	7.20	7.10	356392619	356392479
15	1	2	8	9	86	86	7.74	7.95	7.85	356957617	356957477
15	1	2	28	2	133	134	9.71	9.92	9.82	357009536	357009396
15	1	2	29	1	133	134	11.02	11.23	11.12	357009676	357009256
15	1	1	19	33	226	226	7.38	7.55	7.46	357039104	357038964
15	1	2	11	26	38	38	8.65	8.86	8.75	357062799	357062659
15	1	2	26	18	0	0	5.18	5.37	5.28	357185859	357185719
15	1	2	18	28	160	160	9.00	9.18	9.09	357233417	357233277
15	1	0	28	28	202	203	15.61	15.77	15.69	357276936	357276796
15	1	2	11	20	0	0	10.19	10.40	10.29	357581940	357581800
15	1	1	9	18	101	101	12.89	13.05	12.97	357697727	357697587
15	1	2	12	12	221	221	5.43	5.60	5.51	357702179	357702039
15	1	2	33	29	57	58	14.00	14.19	14.09	357717208	357717068
15	1	2	21	17	2	2	2.64	2.85	2.75	357833520	357833380
15	1	2	30	23	224	224	10.67	10.86	10.77	357900125	357899985
15	1	0	33	31	188	188	9.74	9.93	9.84	357947067	357946927
15	1	0	18	27	31	31	8.83	8.99	8.91	357955607	357955467
15	1	0	21	30	166	166	8.10	8.27	8.18	358053271	358053131
15	1	2	26	15	189	189	9.13	9.33	9.23	358070309	358070169
15	1	2	13	0	143	143	7.55	8.25	7.90	358093038	353907556
15	1	0	7	33	193	194	7.89	8.06	7.97	358270383	358270243
15	1	2	30	22	77	77	9.05	9.25	9.15	358339515	358339375
15	1	2	21	21	54	54	12.42	12.56	12.49	358379968	358379828
15	1	2	23	2	21	21	7.78	8.01	7.89	358498422	358498282
15	1	1	27	32	10	10	11.38	11.56	11.47	358524490	358524350
15	1	3	6	8	189	189	5.02	5.21	5.12	358723381	358723241
15	1	2	16	15	10	10	11.64	11.86	11.75	359041817	359041537
15	1	2	17	16	10	10	8.65	8.84	8.75	359041957	359041677
15	1	2	23	19	13	13	13.07	13.27	13.17	359110046	359109906
15	1	2	27	18	74	74	5.87	6.06	5.96	359451030	359450890
15	1	2	23	14	7	7	5.49	5.73	5.61	359475537	359475397
15	1	2	19	19	147	147	8.33	8.49	8.41	359708917	359708777
15	1	2	19	20	54	54	5.64	5.85	5.74	360010876	360010736
15	1	2	18	21	234	234	12.08	12.26	12.17	360437463	360437323
15	1	0	24	31	42	42	13.94	14.10	14.02	360532565	360532425
15	1	2	33	27	7	7	11.77	11.96	11.87	360792328	360792188
15	1	2	28	19	50	50	4.84	5.02	4.93	360869797	360869517
15	1	2	11	5	137	137	6.01	6.21	6.11	360918741	360918601
15	1	3	5	19	229	229	17.31	17.52	17.41	360992731	360992591
15	1	2	17	16	24	24	5.43	5.62	5.53	361177440	361177300
15	1	2	22	23	224	224	2.91	3.12	3.02	361263631	361263491
15	1	2	33	24	146	146	9.07	9.27	9.17	361335913	361335773
15	1	2	9	3	82	82	5.17	5.38	5.28	361524885	361524745
15	1	2	16	26	101	101	13.49	13.70	13.59	361565695	361565555
15	1	2	26	20	177	177	6.48	6.69	6.59	361814783	361814643
15	1	3	3	11	153	153	7.52	7.73	7.62	361878574	361878434
15	1	2	22	26	28	28	2.18	2.39	2.29	361901121	361900981
15	1	2	10	32	214	215	10.54	10.67	10.61	361974992	361974712
15	1	2	27	26	119	119	9.45	9.67	9.56	361986787	361986647
15	1	2	3	25	98	98	3.13	3.32	3.22	362064529	362064389
15	1	3	5	32	91	91	12.59	12.78	12.68	362183459	362183319
15	1	2	24	23	159	159	7.89	8.08	7.98	362403840	362403700
15	1	2	11	11	35	35	4.45	4.62	4.54	362422110	362421970
15	1	2	26	16	168	168	7.23	7.41	7.32	362484228	362484088
15	1	2	33	0	62	62	10.17	10.36	10.27	362805941	362805801
15	1	2	6	18	116	116	7.54	7.73	7.63	363142606	363142466
15	1	2	28	18	54	54	9.09	9.27	9.18	363532709	363532569
15	1	2	30	2	11	11	3.92	4.13	4.03	363587904	363587764
15	1	2	29	20	125	125	9.65	9.86	9.75	363652591	363652451
15	1	2	11	26	242	242	12.32	12.52	12.42	363653760	363653620
15	1	2	29	30	228	228	5.02	5.21	5.12	363702053	363701913
15	1	2	4	26	169	170	3.92	4.11	4.02	363759586	363759446
15	1	2	15	16	122	122	5.90	6.10	6.00	363785157	363785017
15	1	2	18	17	189	189	10.77	11.01	10.89	363786557	363786417
15	1	2	6	12	173	173	6.86	7.05	6.96	363809538	363809398
15	1	2	26	28	188	188	4.85	5.03	4.94	363911423	363911283
15	1	3	8	6	151	151	12.42	12.62	12.52	364019034	364018894
15	1	2	28	30	236	236	9.76	9.94	9.85	364271712	364271572
15	1	2	14	11	140	141	3.97	4.17	4.07	364662725	364662585
15	1	2	24	16	65	66	8.79	8.98	8.88	365212582	365212442
15	1	2	22	15	10	10	5.51	5.73	5.62	365721447	365721027
15	1	2	23	16	10	10	11.00	11.21	11.11	365721587	365721167
15	1	2	24	17	9	9	7.63	7.85	7.74	365721727	365721307
15	1	2	28	23	251	251	11.41	11.60	11.50	365818236	365818096
15	1	0	15	20	79	79	15.43	15.62	15.52	365839495	365839355
15	1	0	13	11	92	92	8.77	8.92	8.84	365868881	365868741
15	1	0	16	24	251	251	5.89	6.06	5.97	365892233	365891813
15	1	3	13	29	35	35	9.37	9.58	9.47	365908165	365908025
15	1	2	15	14	61	61	11.11	11.34	11.22	365966265	365966125
15	1	2	12	20	228	228	5.19	5.41	5.30	366071335	366071195
15	1	2	22	33	119	119	5.84	6.06	5.95	366192834	366192694
15	1	2	19	16	31	31	2.96	3.15	3.05	0	366231229
16	1	2	6	33	105	105	6.18	6.38	6.28	366322103	366321963
16	1	2	3	27	30	30	6.64	6.81	6.72	366323055	366322915
16	1	2	15	24	63	64	8.55	8.75	8.65	366385061	366384921
16	1	2	19	16	185	185	8.35	8.54	8.45	366411549	366411409
16	1	2	27	29	106	106	8.75	8.95	8.85	366973138	366972998
16	1	2	9	8	103	103	8.10	8.33	8.21	366975539	366975399
16	1	3	12	20	113	113	11.45	11.63	11.54	367292527	367292387
16	1	0	25	27	120	120	8.09	8.26	8.18	367359083	367358943
16	1	2	28	32	255	255	8.18	8.38	8.28	367400544	367400404
16	1	2	3	33	205	205	4.85	5.05	4.95	367484684	367484544
16	1	2	21	24	93	94	9.99	10.19	10.09	367813075	367812935
16	1	0	23	32	184	184	5.02	5.20	5.11	367899784	367899644
16	1	2	23	29	186	186	4.03	4.24	4.13	367952368	367952228
16	1	2	32	14	56	56	7.10	7.31	7.21	368056976	368056836
16	1	2	10	33	236	236	5.23	5.44	5.34	368166190	368166050
16	1	2	24	18	159	159	10.65	10.85	10.75	368271645	368271505
16	1	2	16	6	133	133	5.05	5.26	5.15	368307401	368307261
16	1	2	20	28	126	126	3.34	3.52	3.43	368451762	368451622
16	1	1	28	16	68	69	11.95	12.25	12.10	368512543	368512263
16	1	1	29	17	69	68	12.07	12.09	12.08	368512683	368512403
16	1	2	10	14	167	167	8.40	8.63	8.52	368519438	368519298
16	1	2	14	29	53	53	4.33	4.51	4.42	368789876	368789736
16	1	2	14	0	116	116	8.79	8.99	8.89	368830938	368830798
16	1	2	24	23	49	49	10.97	11.18	11.07	368832688	368832548
16	1	2	33	15	39	38	8.79	9.13	8.96	369096847	378875131
16	1	2	14	17	95	95	7.69	7.92	7.80	369146301	369146161
16	1	2	19	19	46	46	9.23	9.40	9.32	369380507	369380367
16	1	2	19	23	44	44	9.10	9.30	9.20	369388025	369387885
16	1	2	8	27	36	36	4.55	4.73	4.64	369601119	369600979
16	1	2	19	15	76	76	9.51	9.73	9.62	369620411	369620271
16	1	1	20	2	161	162	7.84	8.02	7.93	369716171	369716031
16	1	2	12	11	93	93	6.80	7.01	6.90	369747636	369747496
16	1	2	23	26	10	10	2.61	2.82	2.71	369827121	369826981
16	1	2	20	23	117	117	9.88	10.07	9.98	369867497	369867357
16	1	2	15	0	64	65	12.95	13.15	13.05	369904849	369904709
16	1	2	27	2	34	34	4.94	5.16	5.05	369917540	369917400
16	1	2	22	17	66	67	8.93	9.16	9.04	370183190	370183050
16	1	2	21	19	250	250	3.78	3.98	3.88	370207536	370207396
16	1	2	8	15	225	225	4.11	4.32	4.21	370294042	370293902
16	1	2	18	22	212	212	6.85	7.06	6.96	370311465	370311325
16	1	2	26	6	252	252	1.91	2.08	2.00	370372897	370372757
16	1	2	15	1	67	67	11.65	11.88	11.77	370380744	370380604
16	1	2	29	26	41	41	6.67	6.88	6.78	370617981	370617841
16	1	2	22	24	240	240	4.85	5.06	4.96	370663474	370663334
16	1	2	25	20	13	13	8.16	8.37	8.27	370902125	370901985
16	1	2	24	3	218	218	4.44	4.66	4.55	370923286	370923146
16	1	2	26	20	41	41	3.10	3.30	3.20	370929754	370929614
16	1	2	17	26	136	136	6.39	6.59	6.49	370980056	370979916
16	1	0	27	30	144	144	8.82	9.01	8.91	371023498	371023358
16	1	2	10	20	225	225	8.68	8.89	8.79	371110816	371110676
16	1	2	17	3	83	84	5.39	5.61	5.50	371113371	371113231
16	1	2	28	15	78	78	11.71	11.91	11.81	371116815	371116675
16	1	2	16	18	44	44	6.13	6.34	6.23	371323259	371323119
16	1	2	33	14	169	169	5.31	5.53	5.42	371388401	371388261
16	1	2	19	16	5	5	8.27	8.48	8.38	371433831	371433691
16	1	2	30	22	250	250	9.49	9.70	9.59	371457638	371457498
16	1	3	7	3	243	243	11.39	11.61	11.50	371789487	371789347
16	1	2	31	33	22	22	5.17	5.40	5.29	371876952	371876812
16	1	2	16	26	243	243	4.52	4.73	4.62	371888432	371888292
16	1	2	32	22	230	230	8.44	8.63	8.54	371911497	371911357
16	1	2	31	22	52	52	12.73	12.93	12.83	371912715	371912575
16	1	2	20	21	228	228	8.77	8.95	8.86	372232524	372232384
16	1	2	16	18	228	228	7.65	7.85	7.75	372252733	372252593
16	1	2	29	20	70	70	7.02	7.23	7.12	372272032	372271892
16	1	2	22	14	135	136	9.39	9.62	9.50	372430841	372430701
16	1	2	23	17	178	178	8.08	8.31	8.20	372546838	372546698
16	1	2	22	2	173	173	6.62	6.84	6.73	372669954	372669814
16	1	0	28	23	133	133	7.11	7.27	7.19	372681322	372681182
16	1	1	13	31	38	38	10.02	10.20	10.11	372719213	372719073
16	1	3	13	9	38	38	10.88	11.08	10.98	372719633	372719353
16	1	2	6	0	155	155	13.50	13.71	13.61	372747059	372746919
16	1	1	8	18	248	248	8.49	8.65	8.57	372804018	372803738
16	1	1	9	19	244	245	13.74	13.90	13.82	372804158	372803878
16	1	3	10	0	209	209	24.29	24.54	24.41	372829967	372829827
16	1	2	29	30	235	236	8.48	8.98	8.73	372919630	369096707
16	1	2	22	16	71	71	3.27	3.47	3.37	372980341	372980201
16	1	2	23	14	250	250	8.37	8.62	8.49	373071964	373071824
16	1	2	29	31	189	189	6.28	6.49	6.38	373170699	373170559
16	1	3	15	5	92	92	9.38	9.60	9.49	373182571	373182431
16	1	2	15	20	91	91	4.21	4.42	4.31	373268629	373268489
16	1	2	27	17	234	234	11.55	11.78	11.66	373453996	373453856
16	1	2	28	20	242	242	15.72	15.92	15.82	373537695	373537555
16	1	2	32	25	117	117	12.33	12.53	12.43	373654343	373654203
16	1	2	33	23	119	119	4.94	5.13	5.04	373654483	373654063
16	1	1	6	21	0	0	11.58	11.74	11.66	373664332	373664192
16	1	2	13	0	214	214	16.24	16.44	16.34	373976756	373976616
16	1	2	5	25	17	17	9.31	9.50	9.41	374145526	374145386
16	1	3	31	10	150	150	1.98	2.15	2.06	374183410	374183270
16	1	2	12	27	189	190	5.81	6.00	5.90	374358409	374358269
16	1	2	22	0	146	146	12.00	12.20	12.10	374422298	374422158
16	1	2	27	26	30	30	7.19	7.41	7.30	374513011	374512871
16	1	2	28	22	5	6	4.51	4.70	4.61	374537028	374536888
16	1	2	21	15	184	184	6.70	6.91	6.80	374604046	374603906
16	1	2	20	29	130	130	11.25	11.44	11.34	374790148	374790008
16	1	2	27	16	239	239	10.95	11.15	11.05	375140463	375140323
16	1	2	11	18	166	166	13.43	13.61	13.52	375202105	375201965
16	1	2	31	17	34	34	10.38	10.61	10.50	375612823	375612683
16	1	2	15	18	122	122	9.89	10.08	9.98	375810377	375810237
16	1	2	31	15	203	203	3.51	3.73	3.62	375832315	375832175
16	1	2	26	19	82	83	13.71	13.89	13.80	376000238	376000098
16	1	2	30	16	166	166	7.83	8.01	7.92	376102151	376102011
16	1	2	12	12	154	154	10.16	10.33	10.25	376165655	376165515
16	1	2	16	18	113	113	6.91	7.12	7.02	376278985	376278845
16	1	2	14	20	14	14	13.08	13.30	13.19	376356258	376356118
16	1	2	21	19	109	109	11.02	11.21	11.12	376808171	376808031
16	1	2	32	5	62	62	10.72	10.89	10.80	376951993	376951853
16	1	2	13	29	131	131	13.03	13.22	13.12	376975639	376975499
16	1	2	24	32	209	209	6.95	7.16	7.05	377036329	377036189
16	1	2	21	30	195	195	11.21	11.39	11.30	377064518	377064378
16	1	2	32	0	201	201	4.13	4.31	4.22	377100547	377100407
16	1	3	3	18	5	5	8.42	8.64	8.53	377102241	377102101
16	1	2	23	25	7	7	15.10	15.33	15.21	377102521	377102381
16	1	2	4	6	241	241	9.43	9.62	9.52	377129310	377129170
16	1	2	28	0	94	94	10.94	11.13	11.04	377138396	377138256
16	1	2	8	27	153	153	7.21	7.39	7.30	377185009	377184869
16	1	2	26	18	138	138	8.06	8.25	8.16	377414889	377414749
16	1	2	9	0	37	37	4.39	4.58	4.48	377526623	377526483
16	1	0	24	33	53	53	4.05	4.23	4.14	377583869	377583729
16	1	2	11	15	78	79	5.24	5.45	5.35	377616020	377615880
16	1	2	11	24	222	223	10.97	10.31	10.64	377640009	377639729
16	1	2	13	23	223	223	6.27	6.47	6.37	377640149	377639589
16	1	1	31	1	227	227	10.62	10.79	10.70	377852711	377852571
16	1	3	8	3	114	114	11.57	11.78	11.68	378337839	378337699
16	1	3	14	31	75	75	8.81	9.03	8.92	378557422	378557282
16	1	3	5	20	17	18	12.17	12.34	12.25	378596048	378595908
16	1	2	23	6	246	246	6.57	6.78	6.68	378716231	378716091
16	1	2	6	21	31	31	6.42	6.60	6.51	378791537	378791397
16	1	2	24	32	23	23	6.94	7.14	7.04	378818795	378818515
16	1	2	25	16	37	38	8.18	8.97	8.57	378875411	378875271
16	1	1	21	7	146	146	9.41	9.59	9.50	378886345	378886205
16	1	2	30	2	171	171	3.70	3.91	3.81	378917859	378917719
16	1	2	23	16	197	197	15.66	15.87	15.77	378975413	378975273
16	1	2	24	15	197	197	8.20	8.42	8.31	378975553	378975133
16	1	2	29	5	176	176	6.01	6.20	6.11	379079678	379079538
16	1	2	11	5	60	60	6.22	6.42	6.32	379138443	379138303
16	1	2	15	18	104	104	5.65	5.84	5.75	379247195	379247055
16	1	2	16	17	104	104	8.18	8.40	8.29	379247335	379246915
16	1	2	22	14	145	145	11.19	11.42	11.30	379556622	379556482
16	1	3	10	21	99	99	5.97	6.19	6.08	379795434	379795294
16	1	2	32	18	239	239	6.74	6.92	6.83	380058690	380058550
16	1	2	25	24	15	15	8.05	8.24	8.14	380083309	380083169
16	1	2	20	32	208	208	5.71	5.93	5.82	380194588	380194448
16	1	2	33	17	122	122	7.91	8.12	8.02	380202967	380202827
16	1	2	18	25	166	166	2.84	3.04	2.94	381056722	381056582
16	1	2	19	24	160	160	19.39	19.59	19.49	381057002	381056862
16	1	3	5	31	14	14	7.26	7.49	7.38	381120415	381120275
16	1	2	7	30	59	59	6.99	7.17	7.08	381194895	381194755
16	1	3	8	24	91	91	13.30	13.47	13.39	381232422	381232282
16	1	2	18	16	168	168	5.41	5.60	5.50	381307889	381307749
16	1	2	30	30	181	181	11.28	11.45	11.36	381375026	381374886
16	1	3	10	2	208	208	7.68	7.90	7.79	381444452	381444312
16	1	2	24	25	107	107	7.47	7.68	7.57	381636035	381635895
16	1	2	21	16	254	255	9.59	9.69	9.64	381639941	381639661
16	1	2	18	15	155	155	6.64	6.85	6.74	381759466	381759326
16	1	3	3	12	99	99	11.44	11.65	11.54	381898780	381898640
16	1	2	8	32	212	212	8.37	8.57	8.47	382012474	382012334
16	1	2	23	15	124	124	3.16	3.41	3.29	382056105	382055965
16	1	3	26	1	61	61	4.80	5.03	4.92	382056637	382056497
16	1	2	22	19	151	151	7.17	7.37	7.27	382088690	382088550
16	1	2	6	17	71	71	8.54	8.77	8.65	382152873	382152733
16	1	2	5	21	177	177	6.50	6.66	6.58	382452228	382452088
16	1	2	5	29	133	133	6.60	6.77	6.68	382578648	382578508
16	1	2	32	26	36	36	11.65	11.84	11.75	382814891	382814751
16	1	2	11	6	53	53	7.47	7.68	7.57	382818958	382818818
16	1	2	10	22	141	141	8.16	8.35	8.25	382827848	382827708
16	1	2	24	19	37	37	3.34	3.53	3.43	383022553	383022273
17	1	2	26	6	19	20	4.00	3.93	3.96	383022693	388396991
17	1	2	17	16	111	111	3.35	3.54	3.45	383057826	383057686
17	1	2	23	0	87	88	14.13	14.34	14.23	383167222	383167082
17	1	0	19	24	92	92	11.74	11.90	11.82	383562099	383561959
17	1	2	21	4	200	200	5.69	5.87	5.78	383609615	383609475
17	1	2	20	23	41	41	9.83	10.03	9.93	383657887	383657747
17	1	3	6	25	124	124	7.21	7.41	7.31	383682317	383682177
17	1	2	9	20	104	104	4.21	4.41	4.31	383718815	383718675
17	1	2	30	29	7	7	8.08	8.20	8.14	383845879	383845599
17	1	2	24	19	48	48	20.14	20.33	20.23	383925511	383925371
17	1	3	18	18	24	24	9.59	9.80	9.70	384277464	384277044
17	1	3	20	21	23	23	26.01	26.23	26.12	384277604	384277324
17	1	2	25	21	77	77	14.31	14.48	14.39	384283218	384283078
17	1	2	20	3	15	15	3.08	3.29	3.19	384411450	384411310
17	1	2	21	20	80	81	8.07	8.28	8.18	384606897	384606757
17	1	3	3	1	75	75	20.55	20.79	20.67	384952158	384952018
17	1	2	31	21	184	184	12.09	12.26	12.18	385003328	385003188
17	1	2	15	16	76	76	5.25	5.44	5.35	385186707	385186567
17	1	3	15	5	27	27	8.38	8.60	8.49	385241272	385241132
17	1	2	22	29	231	231	3.11	3.30	3.21	385368084	385367944
17	1	2	23	10	150	151	5.27	5.74	5.50	385508686	390111570
17	1	2	22	29	148	149	11.44	11.63	11.54	385508966	385508826
17	1	3	5	21	206	206	7.91	8.13	8.02	385641063	385640923
17	1	2	18	1	178	178	7.64	7.87	7.75	385766412	385766272
17	1	2	23	25	169	169	8.47	8.70	8.59	385902604	385902464
17	1	2	27	31	230	230	7.38	7.58	7.48	385960767	385960627
17	1	2	20	31	3	3	4.69	4.90	4.79	386241887	386241467
17	1	2	21	30	1	1	10.13	10.31	10.22	386242027	386241607
17	1	2	31	19	218	218	7.31	7.51	7.41	386279477	386279337
17	1	2	11	12	115	115	11.67	11.87	11.77	386466692	386466412
17	1	2	26	26	14	14	25.09	25.26	25.18	386646389	386646249
17	1	2	28	25	15	15	11.76	11.97	11.87	386646529	386646109
17	1	2	29	24	125	125	3.08	3.28	3.18	386758823	386758683
17	1	1	4	13	182	182	4.36	4.55	4.46	386769596	386769456
17	1	1	10	19	164	164	6.31	6.49	6.40	386815418	386815278
17	1	2	14	18	17	17	5.53	5.72	5.62	386916183	386916043
17	1	2	20	16	90	90	11.67	11.86	11.77	386925535	386925395
17	1	2	19	25	207	207	4.46	4.66	4.56	386952457	386952317
17	1	2	18	28	97	97	5.74	5.92	5.83	386987317	386987037
17	1	2	26	4	30	30	3.85	4.03	3.94	387298390	387298250
17	1	0	11	29	28	29	5.37	5.53	5.45	387329267	387329127
17	1	2	23	14	21	21	5.46	5.71	5.58	387434589	387434449
17	1	2	9	5	7	7	6.73	6.91	6.82	387615581	387615441
17	1	2	6	22	251	251	9.04	9.24	9.14	388018165	388017885
17	1	2	7	21	251	251	14.54	14.72	14.63	388018305	388018025
17	1	3	14	23	141	141	11.73	11.94	11.84	388051534	388051394
17	1	2	18	22	127	127	6.47	6.67	6.57	388131789	388131649
17	1	2	12	28	244	244	6.21	6.39	6.30	388247107	388246967
17	1	2	20	28	160	160	4.13	4.31	4.22	388455693	388455413
17	1	2	19	23	223	223	7.11	7.32	7.21	388550711	388550571
17	1	2	10	26	111	112	21.06	21.25	21.16	388602448	388602308
17	1	2	4	30	182	182	8.92	9.09	9.00	388680225	388680085
17	1	2	6	21	209	209	3.36	3.54	3.45	388750848	388750708
17	1	2	24	18	121	122	7.51	7.71	7.61	388928725	388928585
17	1	2	17	14	76	76	6.59	6.82	6.71	388995232	388995092
17	1	2	30	22	144	144	9.03	9.23	9.13	389165822	389165682
17	1	2	28	32	111	111	6.88	7.08	6.98	389176770	389176630
17	1	0	14	19	149	150	8.23	8.41	8.32	389211784	389211644
17	1	2	13	6	233	233	3.89	4.10	4.00	389282848	389282708
17	1	2	33	0	232	233	12.25	12.44	12.34	389295217	389295077
17	1	2	26	33	245	245	14.65	14.86	14.75	389637530	389637390
17	1	0	16	25	247	248	7.38	7.57	7.47	389719010	389718870
17	1	2	18	18	63	63	6.99	7.17	7.08	389727893	389727753
